gvkey,fyear,anchored_demand_strength_pricing_power,anchored_innovation_intensity,anchored_unit_economics_profit_quality
101514,2019,-0.30830246383785315,0.845527469593501,-0.40875736398072554
101515,1995,0.5096662152796433,1.4352050808724657,1.4901163447276842
101515,2001,-0.1094387258204466,0.832050665171136,-0.40813802822096096
101517,1997,-0.3783944860489242,0.1748504294636591,-0.22890277106775314
101517,2009,0.262946230090428,0.692732313207161,0.28308121300093303
101522,1981,1.0028198842579623,1.5541789773092243,1.009766787301256
101522,2006,-0.5396581603933007,0.6829137410685288,0.17126231848772236
101522,2016,-0.9217180717238822,0.07898931550083506,-1.4990284043025917
101523,1987,0.48149507897647914,0.9260696279085665,1.153038238407173
101525,2020,-0.08987217252463299,-0.32801304678581333,-0.20921331741158222
101529,2006,0.5280483422540263,0.7249649854038104,1.8708715845960662
101530,1985,-0.7846759718109805,-0.8070221989368381,0.6005489122252008
101534,1977,,0.013520892374761563,
101535,1988,0.07724532034782881,0.3279463659547002,0.3603213774515541
101535,1991,0.17373160120507394,0.6569828512043281,0.7271915900984965
101535,2001,-0.3908216936402628,-0.6162368199367383,0.16492909317536572
101536,2003,,-0.40309981845721254,
101536,2007,0.37308161093397074,0.5206283168946814,-0.19270690279624514
101536,2014,0.3392564675922449,-0.4439967275544603,-0.5574594406589325
101537,2017,-0.6136274378359855,0.8588288557764955,0.9907349031181392
101538,2001,-0.3618400377526279,-0.8010889757794885,-0.6335338610016865
101539,2019,-0.09878315916625624,-0.09979885909816277,0.7031369040195079
101540,1989,-0.24082610067342394,0.4974625103514148,-0.2877494388144366
101541,2020,1.315612548974957,-0.08535471853887104,2.0499590529202654
101541,2021,-0.2632004707805842,-0.053157350869612714,1.8984645182959674
101542,1997,0.027307519029875642,0.8501940647572267,-0.1560050680579763
101543,2013,0.32548912449080875,0.42765208840844177,1.3383708535375416
101547,2019,-0.13692318899739503,0.6954293398276908,0.03596683193754594
101548,1987,-1.0037780290449865,0.3822507173703131,-0.11545160418475409
101548,2022,0.1196544910483394,-0.2542992711761687,0.9714816297773797
101549,2008,1.062696726703185,-1.5641474840727174,1.9536499671567233
101549,2019,-0.8459511689204651,-0.22446261533671388,-0.8073570480312133
101550,1990,1.0477595651799225,0.6373398007954396,1.8367476530986313
101550,1994,0.4560630553902452,0.9071761897143569,1.4956881830617483
101551,1987,-0.2911876161604661,0.6432507633470351,-1.1296152303725067
101551,2013,0.2951308600213635,-0.44739735878754194,-0.38559206253269496
101551,2015,0.4574156034926488,0.23954222470294054,0.322543086714262
101551,2016,0.15645991387008332,0.22860447940629616,-0.14344243318200547
101552,1976,,,
101552,1984,0.2498252657371529,0.7263116233364025,-0.19422656210328718
101552,1998,0.25823336996415186,0.614493273126317,0.16702514933434598
101553,2021,-0.5329855661473198,-0.6387348969455809,-0.8612731272322317
101553,2022,-0.0981653317488656,-0.9214707005645567,-0.9084614035855848
101556,2020,1.2524204138335744,-0.05143264282400976,1.1660885062763977
101560,1988,0.8628375189583718,0.20173896672258065,0.9904490449211756
101560,1994,1.2024386964898592,-1.041577344920665,0.9591209406782436
101561,1999,-0.4068826070417913,-0.5317182374276029,-0.24910577095738096
101563,1996,-0.02814717675528126,-0.012138493240729206,0.1705877844163233
101563,2016,0.3867296676174908,0.018296541241842584,0.12900306198666048
101564,2020,0.504872234846342,1.043663166113734,-0.11838021433906835
101565,1993,0.19185346617338003,0.3109387817186668,0.1407131010993515
101565,2019,-0.453292918776552,0.289118963941372,-0.656061255707447
101566,1994,-0.3031988636936507,0.2679855522643883,-1.299453767566796
101566,2007,-0.7745211036659588,0.9714178904438316,-0.7124589733988484
101568,2010,0.009898740432018058,1.3400663732628149,1.412454608946377
101568,2018,-1.300925262524834,0.5761272429777448,-1.2945062365123556
101569,2016,-0.2947129264844268,1.0828015444015644,-0.1313089456542579
101570,2008,-0.6505415682957102,0.28882836382994487,-0.06374440468477456
101570,2014,-0.09226817552938853,0.890432708408856,0.06525147468095487
101571,1980,,-0.30747253553486664,-0.8383233972898716
101571,1982,-0.6982259076381175,0.2580005568535835,-1.1406260130044263
101573,2007,-0.0011818519417694379,0.5217988920352512,0.09182941047435893
101573,2019,-0.803974732837122,-0.2786054645174501,-0.4447252296252635
101576,2018,0.6290569540968218,0.6863380798212848,-0.07029523503145207
101577,2007,-0.6278866066131235,0.7094027995543973,-0.39125559641762225
101578,2018,-0.9903265451737422,-0.6963611791323991,-0.4937785341232724
101579,2014,-1.0972473322577738,-0.36461549404414634,-0.15351094552569688
101580,1994,0.5208893465592412,1.1721214928471502,1.164143831466244
101580,1999,-0.010692026802006094,-0.9061871149910314,0.06837475380849596
101584,2015,-0.35692136283284936,-0.8446980064361697,-0.29297280791086305
101585,2010,0.47035233722991415,0.5903016846766461,0.7452674436237663
101585,2018,0.3186611133542044,0.18465689204898403,0.5893056990807427
101586,2020,-0.02721416509010155,-1.3256521575139486,0.11193154593634658
101589,1993,0.10992195919256233,0.41226360277564594,-0.3708581322983086
101589,2009,0.12681619276409034,-0.19445831093274604,0.9736197761171409
101595,2020,0.27112165296390206,0.41015793787758326,-0.03351470622416943
101596,2010,-0.1494393373638937,0.4651682791960747,0.564433801654722
101596,2023,-0.10907837072676418,-1.283146010866149,-0.8378178402767219
101597,2020,0.006194586538013673,0.11197121609465634,-0.6300462668404946
101598,2005,-0.9840137040160916,0.18094526422806045,2.2525796078459366
101599,2000,0.6600854049962135,0.535276564668384,-0.557623628675433
101600,2015,-1.2458873594598046,-0.03399287523687596,-1.0430473510303864
101603,1999,0.20795952473414916,0.1878783203571103,1.5090242695645937
101603,2003,-0.5898640739252211,0.2546638729191857,-0.8571485581763544
101603,2004,-0.24275460674238927,0.44823596545428773,-0.9596320278018026
101605,1992,0.9389666147011186,-0.7412332533538236,1.2299456653385306
101605,1993,0.9466203546907179,0.6439556823175542,0.9783343269213586
101606,1976,,,
101606,2010,-1.002171939905671,-0.04859733430285307,-1.7239536266375122
101608,2000,,-1.5788432406698845,0.8324619533345827
101611,1994,0.6653650002310939,-0.5904558305414148,0.6791404620714933
101611,1996,-0.5072999135935649,0.24065851092702095,-0.14328526943257458
101615,2017,-0.9253888168679216,-1.3027595778926173,-1.1339025786222867
101616,2010,0.4630866111032988,0.992935173719502,0.6467837835195587
101618,2004,,-0.9503112730807477,
101618,2006,-0.4129632362650329,-0.2255708348181281,0.34326992791531
101619,2016,,-1.7597235936214943,
101619,2017,,-0.4239343910225508,0.15368504910480082
101622,1995,-0.2839715622790851,0.5438795568589551,0.33283229519964347
101623,2008,0.21494382201779447,0.9753904147977149,-0.47190588476604095
101625,2008,0.032206992237606126,1.399448132470817,-0.428836442274825
101625,2021,0.8494459932943181,-0.717493385267605,2.5816012549680436
101626,2016,0.2520761778972187,-1.2604241365554298,-0.24645577700312185
101626,2019,0.3742963944371936,-1.1883411779196493,-0.5344656554642656
101626,2021,-0.19362313765108807,0.4579041429215713,0.026731949703921048
101629,2012,-0.08102553085323327,-0.598636511287938,-0.1276020341320582
101630,1988,,-1.2180805425402133,-0.08520311264609488
101630,1989,1.2773332228293008,-0.40334747964190926,-0.053507731337728716
101630,1991,-1.6759653340926433,-0.8323420010427918,-1.0919570447066678
101630,2019,0.4167381658017606,-0.40400881458560295,0.9153790661251685
101633,1997,-0.22181030192121232,-0.7845188238137526,-0.382276242031023
101633,2007,1.022177668207046,0.7379894398040597,0.1610960131118777
101633,2019,-0.2613851802820473,0.43057766704810585,-0.4980582487344742
101634,1985,-0.549415845491006,0.6957338468203522,-0.5324142105349825
101637,1987,0.3790285743452684,0.44098727586099457,0.9289958945150022
101637,2001,0.09088584561381334,0.44374198525037123,0.013233510378692729
101641,2003,-0.12332731524229541,0.4741779564413613,-0.010659198144222707
101641,2008,-0.3669609445137721,0.4579546035847579,-0.5353719338536651
101641,2011,0.4640678460094185,1.2658523312608023,0.19029335834793484
101646,1989,0.15405118515252542,1.4757876582006502,-0.19145738387903452
101646,1991,-0.4468433263095612,0.6769912164454722,-0.6425887450826403
101648,2020,0.30315903385567006,-0.4482182437847682,-0.41763928164267927
101648,2022,0.78600010662393,-0.1985853600585581,-0.45779749584554913
101650,1997,0.6787957356065034,-0.6430195867224243,0.8199746467123187
101650,2003,-0.7614819963234352,0.48671318288611104,-1.027249284891928
101653,1980,0.19284779414262943,0.3186931947945057,-0.8389534907402676
101655,2006,-1.6722540146350546,-0.23124191924297868,-0.8239287707796091
101655,2011,0.38738483193001505,0.4866120907157512,0.20469094555072653
101656,1980,,-0.8965804887969517,-1.5559477282452707
101656,2015,-1.416491365207092,-0.39924861721663146,-2.1498749512825053
101656,2020,-0.6593411732374478,-1.190138919266266,-1.8248647027028413
101657,2021,-0.08017088684337696,0.5170098180911379,-0.19537129445931753
101658,1979,0.19187790984284078,0.26460622835591535,0.02410410156836229
101658,2001,-0.22165261243481815,0.5889972616257111,-0.06594107365662634
101660,2014,0.5803276150497622,0.5512465868167807,0.85002138263168
101663,1985,-0.7649248331455488,-0.8168540857059782,-0.6862940139319105
101664,2017,0.40513332873140034,0.8995841401123063,1.6614740746757901
101667,2015,0.20213986657590977,-0.2575089688262449,0.3118109083176542
101670,2018,1.5712098153835299,0.7558555644881745,2.4115603575861124
101670,2022,0.1763607156184189,-0.776900821727506,1.1228179727271936
101671,2014,-0.9949712315127792,0.4599905915934647,-0.2825447238708351
101672,2018,0.38218492813536614,1.119353121463084,0.4378117782352417
101674,2012,0.4095026326587566,-0.6006632378183526,-0.1740134376595617
101676,1998,-0.45965763663852033,1.0021625227237498,0.7652688484189234
101676,2013,0.6211689429622321,-1.0357173542165408,0.3753408431151663
101677,2001,-0.40229384021690945,0.015323154062019931,-0.24101089482692495
101678,1987,1.139594062168335,1.106968731214985,2.5899762342876294
101678,2009,-0.33116580054303846,-0.0625358653389972,0.08003718745845258
101678,2014,0.2956484176261814,0.19398790851294534,0.2488728881543889
101679,1988,,-1.4634188934165877,-0.005584157735327426
101679,1990,0.7028216916631806,-0.5734517510573824,1.1498201428727886
101679,2012,-0.1970818131473079,0.37832274506939156,0.07322307581954061
101679,2013,0.2749166961991159,0.7503165358223445,0.6333964393280235
101681,2023,0.17342436873919545,0.6893066365151532,0.1298523298809455
101683,2017,0.9263615322868765,0.2957130910270458,0.7491416849605995
101685,2016,0.022076267299638852,0.22596279898129432,-0.6594554939784482
101687,1998,-0.5942906934872354,-0.7924460211608229,-0.9899015472562409
101687,2001,0.6970991342761717,1.0167737455025776,-0.4014425985514747
101687,2014,-0.8127561618355937,-0.6558373482788705,-0.7956067779714551
101687,2023,-0.5653498287465297,-1.0125078138744048,-0.29856903923395123
101688,2005,0.6052923039152901,-0.23517842736669584,0.3077297777279018
101688,2014,1.0184385501270279,-0.06821084341216464,1.3960993380115034
101688,2021,0.8887331332749691,-0.615935098812651,1.5150990272500306
101689,2003,0.16933077189359227,-1.1380320761827234,0.9066807158264747
101689,2008,1.066161862979122,0.897076257131722,1.053474202862971
101690,2017,0.11528052002110978,-0.48001139085086136,-0.5437822816911494
101691,1993,0.8766097856005497,-0.374898794716138,0.45969913238557375
101691,2012,0.04567896942173431,0.03647509247429118,-0.6798886620448693
101692,2003,-0.45253947400695943,-0.585397589674412,-1.2004183714466783
101692,2011,0.19130528261668656,0.1448810810868207,1.505401883477008
101692,2021,0.725090490277228,-1.1234873661996607,1.0143755102804983
101699,1981,-0.7117171058169882,0.4247284452656869,0.16145023693126737
101702,2022,0.1685907151426881,0.24895073448261953,0.1223266895652943
101708,2019,0.7701148924622796,1.3415954788808166,1.2691186866809678
101709,2010,-0.15990425361743657,0.1410329897975324,-0.5839195866496624
101712,2019,-0.7022023506327736,-0.047292006651912244,-0.7529837830750402
101713,2011,0.6736394558607225,-0.5443285655967871,2.2340830840751473
101713,2023,-0.6506089951836492,-1.0619876370957126,-0.4377829424613227
101714,2021,-1.472445403209593,0.6250620809471709,0.2736649599390911
101715,2020,-0.2174133979681041,-0.5678278606224062,-0.2723937301419489
101716,2011,0.4893164719639915,-0.09355974310027042,0.46760793353745395
101718,2023,-0.11083965210648694,-0.17591925000488792,-0.30242052759246274
101720,2008,,-1.3903322371443523,
101721,2022,-0.653588888776032,-0.06102996983172537,-0.6632363429071836
101723,1996,,-0.6275442678687592,-1.7933137614343224
101724,1989,0.9295966478892043,-0.38869301693181785,1.0976217551995502
101724,1995,-0.0867935274383439,-0.7131408186852285,0.46392340675044225
101725,2018,-0.7026382778705115,0.36169582013242785,-1.0334454680255425
101725,2020,0.3706273593131045,0.40496515908720515,0.19985391350600554
101725,2021,0.453566670105871,-0.5586957437921334,-0.7269134300791508
101726,1991,-0.6554587986331605,1.2864879015691069,-0.012349129895578312
101726,2000,-0.09750846824984816,1.226239044860054,-0.08841895902364516
101727,2019,0.20322295532860155,-0.14843090707912696,-0.2700037181527593
101729,2009,-0.2542119471392754,1.3475047253997616,0.10170031529379708
101729,2012,0.0596437923791174,1.05977621207714,0.7520979195309166
101729,2018,-0.7768978073227322,-0.5589918807593183,-1.1131740584027672
101730,1981,,0.020126368937171374,
101732,2008,-1.0253276113869612,-0.884043079427046,-1.4256134475464088
101734,2019,-0.2645925460556694,0.1394314547178069,-0.4037825517862466
101735,1995,-0.2003366253543686,0.8479126221925904,0.4072952468371646
101737,2004,0.07552828948160628,0.7147468892270737,0.7033395181530372
101737,2005,0.031449669533606284,0.6296928193567273,0.7998414011261762
101738,1999,1.1408639626761945,0.8197072511902697,1.9444158939846006
101738,2012,0.18760134240306892,0.2017700676892726,0.11714603606892877
101740,2001,-1.635751128012655,-1.2554974056912482,-0.458309276241297
101741,2018,-0.48043866144363506,0.5227872641513863,-0.9603927975558014
101742,1984,,-0.21457281049217958,-0.9530625491278485
101742,1992,-0.45459582664935083,0.00752220884450483,-1.405410728753946
101742,1995,0.3177355615510034,0.42897143198563886,-0.18763857282656357
101744,2022,-1.1654748162682869,-0.32502544879596856,0.05785492062994043
101745,2010,0.7771491343800235,0.8019839217464423,1.6770061502995057
101745,2013,-0.10152580715541519,1.3864303212996356,0.18100050938433943
101746,1989,0.5339323063420814,-0.7943391226156044,1.1183637903992667
101746,1995,-0.09767708478979949,-0.5632468109680782,0.01580086195854778
101747,2012,-1.0669831635329292,-0.43083261210342144,-1.6939771209194625
101748,2003,-0.39390601030687905,-0.3500714119462977,-0.5661417587242961
101752,2004,-0.5506650241894899,0.2317541873852079,-0.07861843831419824
101754,2007,0.7492429200153571,0.39323749564597293,0.6804203367564075
101754,2020,0.4056502649955808,1.5698849654276021,0.38765608951167235
101754,2022,0.6106489051514961,1.6377759012404878,0.17802859362170984
101756,2022,-0.08337391679000365,0.5446007244760452,-0.3707565499706916
101757,2002,0.3511481478424816,-1.0139745858424976,-0.30084449379460937
101757,2021,0.5128801074265835,1.3769576066055513,0.7868180517124023
101759,2013,-0.9514747579305528,1.0748041467574838,-0.35928104842690844
101761,1980,-0.30642021093558774,-0.06217792827851743,-1.0503485737026372
101763,2000,0.00168608230090946,1.142361104451763,0.6318300122089041
101763,2004,-1.4487432310913035,1.1182928628880557,0.06759975515440601
101763,2011,0.3786723996777314,-0.620375877129519,0.339874390648544
101763,2016,-0.15111212229965276,-0.65560487001943,-0.20370831696374436
101763,2019,-0.5984911032047345,-1.231866027031061,-0.6793809350896987
101764,2008,1.4735082072957857,-0.08419547644903218,2.1447218102992216
101766,2015,-0.48437518689474635,-0.16575790044259056,-1.24114562650066
101767,2007,0.35264276608354067,-0.08128767490481519,0.3403617060231774
101770,2013,0.002265479968635927,0.6117481146741102,0.1702658607115151
101770,2014,0.5995335701732059,0.4940955764340395,0.4510136815780943
101770,2018,-0.08391239033423163,0.20879862704139943,-0.10603910396918866
101771,2011,,0.17685172860405762,
101773,2010,0.16088816381324586,0.5315143562848291,-0.062428662897551536
101774,2009,-0.2240664420293467,-0.13446180737348715,0.7173673305184787
101775,1986,-0.8058453032235909,0.06963491328908045,-0.375522065982262
101775,2013,-0.6680910972462012,-0.008130139747677253,-0.39846047478360463
101779,1996,0.5207427707497552,-0.571888420859816,0.964021766595808
101779,2001,0.18310232369912502,0.12396440125800205,0.8329912332871124
101779,2002,0.20077131449147237,-0.7984376667021414,0.31647284751099375
101782,2003,-0.31149773145804166,-0.39639119015669905,0.20666561819722096
101782,2021,-0.3517546027788199,0.3458100847510622,-0.8041741776105041
101782,2023,-0.8599480527399047,0.1878907268407022,-0.6294794417287745
101785,2012,,0.13830698755001464,
101785,2016,0.11544953648558913,0.5768991578905365,-0.10732431593890106
101786,2019,,-1.4633437887375789,1.2984671239003647
101786,2021,-0.018721934589468844,0.20242225768917657,0.8040665515021644
101787,2020,-0.1482032628091083,-0.15416821636273612,0.3211496037028226
101788,2013,0.06576736426059093,-0.1342371115398588,-0.3193280657097684
101788,2014,-0.10681849916787657,0.23983663619384887,-0.384166584352792
101788,2016,0.2596121837002294,0.5801861647727382,-0.7680599820373049
101789,1986,0.9510543610232541,0.9089776193297722,1.1805172400529924
101789,1998,0.32952210787617925,0.5890704724630246,-0.36782620763260704
101789,2007,0.23142959731358637,0.635614676215446,1.0539603932285884
101790,1986,,-1.0694359482898526,-0.7133435165194527
101790,1996,-0.034946632678858364,0.3438409049778894,-0.08328242129338705
101790,2009,-0.6022296076205558,1.4601875699539955,0.4254766621195019
101791,2002,-0.4685665433197264,-0.17882879446865285,-0.37581868427702014
101791,2019,0.026154382547509014,0.7547225404371293,0.15140762882974057
101792,2002,1.0729302419770421,0.4047704703371536,1.0045620405686317
101794,2016,0.498594249593382,0.2981119998605038,0.289679501506791
101794,2017,0.24101953141948326,0.3877101049273752,0.0669009949452538
101796,1980,,0.051894987824177785,-1.1955712705270949
101796,1982,-0.607119173087718,0.7206389156326406,-1.267427475108243
101796,1992,-0.36774401712828864,0.5894122939074545,-0.7978528909751254
101796,1998,-0.0025923869694470434,0.7106781276043604,0.8229645871167793
101800,2015,-0.2529066578795105,-0.9344151851154984,-0.2143399918477431
101806,2022,-0.4281010340534375,0.47717542582469336,0.01624260739140145
101807,2000,0.264661503788738,-0.977081164633606,-0.5019134911336115
101809,2016,-0.9216624760208427,-0.6740258493164543,-0.2889461445942436
101810,2001,-0.21648001683179255,0.40411189325720737,-0.1482898292235295
101811,1993,-0.3587039074287059,-0.1395949328618255,-0.6440921305521221
101813,2009,-0.1709500997280293,0.2583822219970919,-0.5752715525454218
101815,1983,,0.7489606218932047,
101815,1999,-0.277722238649015,-0.45123599183512325,0.27372684706493244
101816,2021,-0.3041321003823609,0.9300442738300821,1.4955809314044421
101819,1987,0.07183558430631529,-0.20974177895386922,-0.5693007157112295
101820,2005,-1.0526615639091668,0.691363353873732,-1.1625335821529619
101820,2021,-0.6033798005143487,-0.4464734417474367,-0.44963782054574714
101821,2022,-0.03987849267644752,0.25478090472076204,0.6074532553193476
101822,2002,,-0.17881715575502316,
101822,2005,0.2991643922469473,0.7185385063619606,-0.2158032800438651
101822,2013,0.6808130328445906,0.09016476377278781,0.3904336567840662
101823,1997,0.051202511723071775,-0.2077207564481716,-0.10279885749648497
101823,2001,0.29636957807389047,-0.6799797400275317,0.028589419211585625
101823,2004,-0.17008999229552013,0.13481734915868734,-0.08746207898179638
101824,2013,-0.1586452583505887,0.845262669570212,-0.10342304146345445
101826,1997,0.37601026882495514,0.24255450102858156,-0.24115796086817273
101826,2001,0.43346007128560876,-0.6102033650752535,0.0400379292322374
101826,2002,0.9636279051367248,0.031823744454237225,0.4064836556554823
101826,2007,0.4093055091174996,-0.5822390160100185,0.051892375303860226
101826,2014,0.20362335423585,-0.4360709391578852,0.4625921496401062
101827,2014,0.5027608394811786,0.388206223911725,0.44150095117032384
101828,1989,-0.007716762270013056,-0.8955899715259971,-0.22155583388428238
101828,1996,-0.22221960512007757,0.08093357617492032,-1.0656158846726007
101828,1998,-0.7051038438529936,-0.02363020180860953,-1.2420039884835274
101830,2017,0.2643396104514188,-0.26593139355310064,0.6178389806253707
101830,2022,0.11998768916521478,0.40546076483945176,0.611282328509292
101831,1979,0.048919109782122105,0.647177601054548,-0.1412275312287101
101834,2005,0.18248536648017002,0.35350202403399417,-0.41918383052916486
101835,1995,,0.04828816562819249,
101837,1978,,-0.32918098595092904,-0.479379209948074
101838,2008,,0.5401123871405568,0.22309252920860204
101838,2011,0.006324262359067245,0.4312855235862442,-0.9799984378940763
101840,1996,0.8610090462861709,0.2518190275711934,-0.8895584506724569
101840,1997,0.6815283101342113,0.2806534233825116,-1.0392695234323268
101842,2017,-0.2861583884991251,-0.05639457976390679,0.010308407342035197
101843,2008,0.011928472171454577,0.15795981260093564,0.038190939849044814
101845,2010,-0.1731055519187583,0.7113139278518182,0.09439064077183408
101847,2017,0.303726885649862,0.6785143379571398,1.2647277706770776
101847,2018,0.22071483136832196,-0.535694462225364,0.3971587274617296
101848,2008,0.3402022179304658,0.5767549239103241,0.10123256023044618
101849,2002,0.3246339406537216,0.42838673631313967,0.16903636631697486
101850,2007,0.3340496061069939,0.3692894432981045,0.04799261138044438
101850,2016,-0.6564264843215201,-0.16638145403269225,-0.16610895700897962
101850,2021,-0.2930547820126781,0.11470932487866257,-0.8438469072966494
101851,2023,0.16851396257884863,0.9957602716148791,-0.3054862455140031
101852,1996,-0.314155963762856,0.5529265815845524,0.08212676953384367
101852,2002,0.35860239888929485,-0.7285456235514515,1.6685129614651066
101852,2006,0.9956689719770949,0.20242351136929385,2.277226453764945
101852,2013,0.7113578144256838,-0.7285536920393346,1.1423950351223506
101852,2014,0.5210419095554107,0.06263037172800262,1.1874531424419361
101852,2021,0.2785467630345643,1.4562296088788027,1.1582551791511513
101852,2022,0.5022304931308746,1.4687112390578447,1.7127813102235143
101853,2004,-0.6583812714675208,1.3186665312747292,1.858173898981094
101856,1991,-0.9770680933992765,-0.13978107209921645,-0.5313185902484986
101856,1998,-0.13947743235490687,0.28119026017422133,0.30147124867543607
101856,2008,0.21683715896525857,0.017920003860243106,0.5947610052779533
101857,2016,,0.32415362444128476,0.5968964051909399
101857,2023,-0.27199126364126225,0.021627516928422907,0.12842412135451778
101858,2009,-0.64201560975625,-0.8183178243902215,0.6280311820036536
101859,1997,,-1.0508119088819377,-0.06707663487235975
101859,2009,-0.07518688538985224,-0.2221656937810802,0.4985990527219057
101859,2010,-0.1046422544193245,0.8252319491188812,0.650326622077798
101860,2018,-0.255329949812017,0.2840029415549361,0.23176937859719474
101861,1997,0.17036025657816234,0.16874054812524153,0.45791252663462356
101861,2013,0.19122340459299583,1.1365103495554554,-0.23399620172032268
101862,1979,,-0.8817040175177975,-1.8028547483871726
101862,1988,-0.4378264238892688,-0.421472999410981,-0.7507134856659724
101862,2015,-0.3614876377411352,-0.35418049248993144,0.17775149527977754
101866,2018,1.0877620114564464,0.006589925924427716,0.77110910925761
101866,2019,1.0610587186021248,0.16379896212934295,1.0752009699934029
101867,2016,-0.1386439897206501,-0.24621217473153445,0.6939985381213337
101868,2002,,-1.600134747676023,2.6027853781611383
101868,2006,0.1419946219517764,0.3947739692660764,1.609043494606599
101868,2007,0.6411291775052198,-0.5349839799669978,1.3693502189785567
101868,2010,0.10902878959958173,0.3826737816714629,0.47171077104374887
101869,1992,-0.444831526487898,1.4012064486504936,-0.004004332314339998
101869,1995,-0.15594115994892346,-0.41838362930859024,0.7328030805214697
101869,2002,-0.19606702284798594,0.3880213865469007,0.13358289287908123
101870,1981,-1.1246817177495507,-0.3496751310755614,-0.5485205997111379
101870,1982,-0.6680917574198371,0.2917781847710417,-0.5536181591111817
101871,2016,0.17049678231504398,0.9354657836951281,0.2962026037551045
101872,1979,,-0.5659945582108393,
101874,2022,-0.014429098318678482,0.4468647929851124,0.06303723629775233
101875,2002,-0.43915705716742653,0.39523909220606274,1.0590012493473886
101876,2006,-0.724389752042185,0.07937455159729707,-1.7051938735367154
101877,2002,-0.05523958869361625,0.40036249506002025,0.4955142817729634
101878,1998,,-0.45663350824481114,
101878,2018,0.2935518067853596,-0.5161190684491906,0.5526994107976306
101878,2023,-0.3451151083743274,-0.03876976768985896,-0.572573636982603
101879,2011,-0.9933147223681141,-0.8025517053691215,-1.5000017146686273
101879,2013,-0.9611876091891913,0.1998358721688749,-1.1140284549463517
101880,2006,0.5094919037572881,0.07854085014158918,0.9272941323317966
101884,2014,-0.02627902239511336,0.835704152204146,0.5564235814982754
101884,2017,0.9190828085524876,0.7173038706702076,1.55274500499777
101885,2017,-0.4368038783941703,0.40595958954063766,2.094448721202283
101886,2007,-0.7164419100477182,-0.08368977949405197,-0.5722178921142195
101886,2014,0.6761870162450664,0.2767440009032873,0.6636644335105061
101887,1993,0.6816822397085122,0.6640230452441965,0.3215191416095043
101887,2007,0.782473617231143,-0.2806127757059644,-0.11695667416666226
101887,2009,0.5993433804190674,-0.8010116063935951,-0.8098415566081267
101887,2015,0.49311247601295866,0.17977163092743556,-0.5445121181940867
101890,2020,,0.08094553404262411,0.7437964310146244
101892,1983,0.8378264867916286,0.3052521930780008,0.7346378412253123
101894,2020,-0.10817218317851894,0.4579475206237114,0.20583487972853923
101896,1986,-0.6565536770116178,-1.0634907108376268,0.5893292245498687
101896,2010,0.14009879540134715,-0.2559621690947769,-0.8472323205067087
101896,2016,-0.050860297703648326,0.4460061301709373,-0.15066630161042036
101896,2018,0.29090854396201077,1.0574868567973879,-0.22765629721273725
101900,2013,-0.19660112876174637,-0.13342291998400646,-0.3273054530263763
101901,2000,0.39960686335661594,0.711465755752303,-1.1100670127967671
101901,2003,0.3824714450715163,0.6673573703150613,-0.5089855840326791
101902,2008,0.4405653188236775,0.0009790931055772372,-0.6360336458500514
101902,2011,-0.2947000035750414,-0.9865229865350319,-0.8854366281294545
101906,2010,-0.43246396616137894,-0.1310023291610154,-1.1615889605008813
101906,2015,-2.0048554280054245,-0.6996767079066085,-1.2444539980114326
101907,1995,-0.03659108492072551,0.809125792480455,-0.15858255053215728
101907,2005,-0.0924158497922775,0.7786783652209959,0.35040930225135986
101913,2021,-0.10773497570497986,-0.7568491981753174,0.055958378070024524
101915,1990,-0.48574287622673856,0.3676680805581321,-0.00352177165491413
101915,2007,0.7528766929244471,0.9245890714080801,0.37590638100447454
101915,2016,0.21541959413830145,0.7546575911426325,0.33768456208704206
101917,2004,-0.06815782096291345,0.4968319867618791,-0.7985174063701831
101918,1992,,-0.4889194337888511,-1.7246123330662846
101920,2008,0.11406153469358338,1.1992272564489415,-0.08621929961477115
101925,1999,-0.16558834034411496,0.3068240413515401,0.5597441032579217
101925,2015,-0.047086620895682586,0.2651801558098741,0.984731819155276
101927,2023,0.05572506165738212,-1.2025910743741197,-0.4302151489768043
101928,1989,,-1.4712875382066817,
101928,2009,0.6114668847945627,0.9524670232194188,1.2320121645074011
101929,2018,-0.40946170479437477,0.509486386561668,-0.0694188629902822
101929,2020,-0.8090190414498576,0.8024073882027526,-1.3251064124606167
101929,2022,-1.0178882023577882,0.7374448176110059,-0.14497521822244117
101930,2005,-0.8275842164852247,-0.00638666556420205,-0.1396978450437664
101930,2016,-0.8964787543351762,-0.020722043204669277,-1.2536179563595897
101930,2021,-2.1219473952040446,-1.3723076518265618,-2.001743765654861
101931,2019,-1.253221758637551,1.0142965678005078,-1.4584763193249823
101932,2010,0.6084650696197921,-0.7757449742435453,0.5531965759400971
101932,2019,0.689729224060781,0.39210248246506724,2.5396029716701434
101933,2011,,-0.04862282638262683,
101935,2022,0.9820805236984591,-0.21216004578457826,1.6669406219689773
101936,1997,0.4212272563874715,0.435454347696234,0.8797329237355145
101937,1996,-0.3093058661178067,0.7465946599080215,-0.9787014099899881
101938,2017,-0.5653068189126587,-0.7231446326497531,-0.29166814493990256
101939,2014,,0.008135896969500483,-0.12425670491700767
101939,2018,-0.2325149353841629,0.09170438813954535,0.2400599569883621
101940,2004,0.17202554141034998,0.33468436295237725,0.8928294354008908
